name,lat,lon,category
Unnamed park (way/962773729),-34.0377066,151.0027748,park
Unnamed park (way/963070855),-33.7713685,150.6283583,park
Unnamed park (way/963330947),-33.8986606,151.1012356,park
Unnamed park (way/963330948),-33.8991082,151.1027659,park
Unnamed park (way/964360302),-33.5790053,150.7130143,park
Unnamed park (way/965192591),-33.8402041,151.0651234,park
Unnamed park (way/965192592),-33.8384838,151.0639279,park
Unnamed park (way/965192593),-33.8408122,151.0576916,park
Unnamed park (way/965192594),-33.8355737,151.0622027,park
Unnamed park (way/965192595),-33.845891,151.055563,park
Unnamed park (way/965192596),-33.8457091,151.0525393,park
Unnamed park (way/965192597),-33.8377097,151.0723327,park
Unnamed park (way/965303714),-33.8006987,151.2304029,park
Unnamed park (way/965547223),-33.7686516,150.7511449,park
Unnamed park (way/965547227),-33.7708387,150.7477141,park
Unnamed park (way/965653248),-33.7852164,150.6600142,park
Unnamed park (way/966218941),-33.749127,150.8005465,park
Unnamed park (way/966218945),-33.7454716,150.8017946,park
Unnamed park (way/966218954),-33.7308377,150.800866,park
Unnamed park (way/966324757),-33.9475244,151.0716504,park
Unnamed park (way/968448802),-33.7686974,151.0467426,park
Unnamed park (way/968667250),-33.8597745,150.9341701,park
Unnamed park (way/968667251),-33.8608405,150.933773,park
Unnamed park (way/973262159),-33.6953494,150.5507083,park
Unnamed park (way/975660837),-33.5767243,150.6970089,park
Unnamed park (way/975660842),-33.5767459,150.6970138,park
Unnamed park (way/976235507),-33.7767817,150.7415338,park
Unnamed park (way/978596790),-33.7982295,150.7895873,park
Unnamed park (way/979183758),-33.767145,150.6970321,park
Unnamed park (way/981893253),-33.8866429,151.2467621,park
Unnamed park (way/983435296),-33.8877219,151.1898497,park
Unnamed park (way/983435297),-33.8878124,151.1898159,park
Unnamed park (way/983435298),-33.8879397,151.1898314,park
Unnamed park (way/984366007),-33.9646462,151.1319668,park
Unnamed park (way/984861754),-34.0348715,151.0059701,park
Unnamed park (way/984870285),-33.7990269,150.7903224,park
Unnamed park (way/984994155),-34.0614347,151.0009766,park
Unnamed park (way/985288789),-33.8192189,151.2481194,park
Unnamed park (way/985288790),-33.8197348,151.246651,park
Unnamed park (way/985428020),-33.8183764,151.2509979,park
Unnamed park (way/987563682),-33.8279205,151.1732004,park
Unnamed park (way/989348479),-33.894487,151.2159779,park
Unnamed park (way/98971010),-33.9666904,151.1020281,park
Unnamed park (way/991854038),-33.8796841,151.1751342,park
Unnamed park (way/99273855),-33.9513753,151.0212052,park
Unnamed park (way/993401839),-33.7990616,150.6901462,park
Unnamed park (way/993778105),-34.0359335,151.0576091,park
Unnamed park (way/995525550),-33.9575724,150.8987898,park
Unnamed park (way/997796449),-33.8063223,151.2296739,park
Unnamed park (way/998354279),-33.9076913,151.2179847,park
Unnamed park (way/998396072),-33.9061891,151.220131,park
Unnamed park (way/99964177),-33.9437354,151.0185032,park
Unnamed school (way/1038878937),-33.9968371,150.7370332,school
Unnamed school (way/1075791150),-33.9415293,151.1029969,school
Unnamed school (way/1078682247),-33.8733113,151.2747054,school
Unnamed school (way/1197833773),-33.9054235,151.1345903,school
Unnamed school (way/1208386109),-33.9324112,151.1485123,school
Unnamed school (way/1290807844),-33.8161159,150.9804655,school
Unnamed school (way/1324088820),-33.9350687,151.2365389,school
Unnamed school (way/1368005270),-33.9575365,151.1516874,school
Unnamed school (way/1424032263),-33.9813161,150.8157185,school
Unnamed school (way/1469131821),-33.8326017,151.2039181,school
Unnamed school (way/1498418788),-33.847224,151.12362,school
Unnamed school (way/1533931661),-33.6988271,150.8008203,school
Unnamed school (way/258279916),-33.696233,151.2138829,school
Unnamed school (way/397040477),-33.7208005,150.6662203,school
Unnamed school (way/420403238),-33.7155387,151.1273742,school
Unnamed school (way/437524042),-33.7152029,151.1272831,school
Unnamed school (way/437524047),-33.7159031,151.1281903,school
Unnamed school (way/542669399),-33.7475306,150.8903123,school
Unnamed school (way/600611114),-34.0617414,150.8243264,school
Unnamed school (way/695883792),-33.9689551,150.8799742,school
Unnamed school (way/949585684),-33.7805016,151.0735085,school
Unnamed school (way/949586013),-33.7784616,151.0728835,school
Unnamed supermarket (node/10303457339),-33.731971,151.0798497,supermarket
Unnamed supermarket (node/1042215468),-33.711244,151.1372141,supermarket
Unnamed supermarket (node/13183618643),-33.7969215,151.2518483,supermarket
Unnamed supermarket (node/13935126747),-33.8490745,151.0306803,supermarket
Unnamed supermarket (node/14074864321),-33.9674531,151.1066404,supermarket
Unnamed supermarket (node/1798158409),-33.7208831,151.0822937,supermarket
Unnamed supermarket (node/18261437),-34.0115367,151.2095823,supermarket
Unnamed supermarket (node/1926778484),-33.7197827,151.0690256,supermarket
Unnamed supermarket (node/2397171196),-33.9099077,151.0966387,supermarket
Unnamed supermarket (node/48770839),-33.671131,151.0965049,supermarket
Unnamed supermarket (node/5875641846),-33.9991841,150.8661415,supermarket
Unnamed supermarket (node/5875641847),-33.9991242,150.8662196,supermarket
Unnamed supermarket (node/5875641848),-33.9985832,150.8657959,supermarket
Unnamed supermarket (node/5875641872),-33.9977243,150.8656945,supermarket
Unnamed supermarket (node/60788117),-33.6763531,151.0985312,supermarket
Unnamed supermarket (node/6842453459),-33.8279801,151.0740304,supermarket
Unnamed supermarket (node/9369124972),-34.0684207,150.813596,supermarket
Unnamed supermarket (way/264251713),-34.0256143,150.8196475,supermarket
Unnamed supermarket (way/616031744),-33.9105316,151.1414011,supermarket
Unnamed supermarket (way/718299665),-34.0173585,151.0109865,supermarket
Urban Grocer,-33.8668243,151.2052488,supermarket
Urimbirra Park,-33.8608876,151.0060343,park
Ustore,-33.9014042,151.212825,supermarket
Utz Reserve,-33.8438491,151.1527822,park
Vale Reserve,-34.0427804,150.746673,park
Vale Street Park,-33.8414472,150.9581111,park
Valencia Park,-33.7973252,150.9313017,park
Valerie Park,-33.7950838,151.0864232,park
Valley Heights Reserve,-33.715179,150.5900094,park
Valley Reserve,-34.0705872,150.8279102,park
Valley View Public School,-33.4002053,151.3619312,school
Valley View Reserve,-34.037771,150.7250477,park
Valley View Reserve,-33.6841955,151.2922441,park
Van Diemen Park,-33.7221967,150.7867863,park
Vanardi Green,-33.861554,151.1820399,park
Vanardi Green,-33.8612368,151.1799277,park
Vancouver Reserve,-33.7966865,150.9283326,park
Vardys Road Public School,-33.7571679,150.9427533,school
Varley Park,-33.949411,150.8566397,park
Varna Park,-33.9067978,151.2563931,park
Vasta Park,-33.9442829,150.9525579,park
Vasta Reserve,-33.9426315,150.9779172,park
Vaucluse House,-33.8558878,151.2736198,park
Vaucluse Park,-33.8601104,151.2732414,park
Vaucluse Public School,-33.8504319,151.2812687,school
Veno Street Reserve,-34.0864745,151.008633,park
Ventura Reserve,-33.6876805,151.3016152,park
Vernon Avenue Reserve,-33.9301249,151.2123183,park
Vernon Park,-33.5103118,151.3131009,park
Vernon Street Park,-33.8257963,150.9471052,park
Verona School,-33.8678166,150.9711492,school
Veronica Reserve,-34.0527508,150.751937,park
Vice Chancellor's Oval,-33.8968365,151.1962189,park
Vicolo Market,-33.7548582,151.2848532,supermarket
Victor Brazier Park,-33.8601538,151.000201,park
Victoria Ave community precinct,-33.8479694,151.0832167,school
Victoria Avenue Public School,-33.8495673,151.0829817,school
Victoria Park,-34.1760783,150.6130981,park
Victoria Park,-34.0182444,150.8481969,park
Victoria Park,-33.9001773,151.2507182,park
Victoria Park,-33.7705465,150.7695763,park
Victoria Park Supermarket,-33.9070258,151.2088065,supermarket
Victoria Square,-33.8968775,151.1310345,park
Victoria Wharf Reserve,-33.8412594,151.2783207,park
Victory Reserve,-33.960854,151.1419241,park
View Street Reserve,-33.8367141,151.1767755,park
Viking Street Reserve,-33.9230972,151.1044802,park
Villa Maria Catholic Primary School,-33.8300887,151.1395194,school
Villa Maria Reserve,-33.8359605,151.1397434,park
Villa Maria Reserve,-33.8355792,151.1370061,park
Village Green,-33.8421261,151.0842323,park
Village Green,-33.7713198,150.9089426,park
Village Green,-33.7618664,151.1291612,park
Village Green,-33.7430074,150.9607789,park
Village Green,-33.7319715,150.7816469,park
Village Park,-33.6769296,151.3047838,park
Village Square,-33.9295044,151.1534038,park
Villawood East Public School,-33.8901517,150.986002,school
Villawood Family Park,-33.8816024,150.9759772,park
Villawood North Public School,-33.8771179,150.9724711,school
Villiers Reserve,-33.9675747,151.0372794,park
Vimera Reserve,-33.7815693,151.0883592,park
Vincent Cresent Reserve,-33.8828364,150.9562736,park
Vine Street Playground,-33.8888655,151.1968586,park
Vine Street Reserve,-33.8889985,151.1970294,park
Vinegar Hill Reserve,-33.6969047,150.9249711,park
Vineyard Creek Reserve,-33.79525,151.0368763,park
Vineyard Park,-33.6330869,150.8430687,park
Vineyard Public School,-33.6472656,150.8579189,school
Vineyard Reserve,-33.853003,150.9461896,park
Viret Street Reserve,-33.8340691,151.1611856,park
Virginius Reserve,-33.9581833,151.022501,park
Vivian Crescent Reserve,-33.8705784,151.0353971,park
Volunteer Park,-33.9990429,150.7510077,park
Voyager Park,-33.9606843,150.9741758,park
W S Williams Memorial Park,-34.0770878,150.5707048,park
W. V. McCall Memorial Park,-34.0835366,150.6977549,park
WCA Supermarket,-33.952655,151.1374616,supermarket
Wadangali Public School,-33.7412109,150.7114492,school
Wadanggari Park,-33.8239329,151.1945329,park
Waddell Brothers Park,-33.9185986,150.918422,park
Wadim Bill Jegorow Reserve,-33.8737376,151.1308147,park
Wahroonga Adventist Primary,-33.7353832,151.0990894,school
Wahroonga Adventist School,-33.7321658,151.1013876,school
Wahroonga Park,-33.7165711,151.1173817,park
Wahroonga Preparatory School,-33.7149969,151.1172522,school
Wahroonga Public School,-33.7155805,151.128462,school
Wainwright Park,-33.7613238,150.7192385,park
Wainwright Street Park,-33.8477035,150.9782271,park
Wairoa Reserve,-33.8866513,151.2792301,park
Wairoa School,-33.8866335,151.2784769,school
Waitara Jaycee Park,-33.713208,151.1091975,park
Waitara Parade Reserve,-33.9759815,151.0933919,park
Waitara Park,-33.7078704,151.1064899,park
Waitara Public School,-33.7081216,151.1115655,school
Waite Reserve,-33.7329252,150.9169407,park
Wakehurst Public School,-33.7385323,151.2180864,school
Wakelin Reserve,-33.8384619,151.1986789,park
Wal Buckingham Memorial Garden,-33.6010138,151.0076609,park
Walker Street Road Reserve,-33.843553,151.2079215,park
Wall Reserve,-33.9476577,151.2012314,park
Wallaby Reserve,-33.5039951,151.3297253,park
Wallace Park Reserve,-33.8026433,151.1751187,park
Wallacia Primary School,-33.8626873,150.6415721,school
Wallaga Reserve,-34.0566079,150.8470612,park
Wallamulla Park,-33.8729953,151.2192982,park
Wallawa Reserve,-33.8259934,151.0014222,park
Wallis Reserve,-33.8842228,151.0801029,park
Walsh Avenue Reserve,-33.9004432,151.0897665,park
Walshe Grove Park,-33.7316658,150.8122697,park
Walter Baldrey Park,-33.9238596,150.8423203,park
Walter Brown Park,-33.7889787,151.0340999,park
Walter Gors Park,-33.752513,151.2901106,park
Walter Street Reserve,-33.9654595,151.075381,park
Walter Williamson Park,-33.9372865,151.2447897,park
Walters Road Park,-33.7775617,150.8944555,park
Walters Road Primary School,-33.7839814,150.8919366,school
Wamberal Beach,-33.4308329,151.4507152,beach
Wamberal Park,-33.4222436,151.4430898,park
Wamberal Public School,-33.4122088,151.4482422,school
Wambiri Reserdve,-33.7364714,151.2666828,park
Waminda Oval,-34.0657443,150.8354784,park
Wanawong Drive Park,-33.7280723,151.0768966,park
Wanda Beach,-34.042407,151.1635187,beach
Wanda Reserve,-34.04099,151.1634623,park
Wandella Reserve,-33.774983,151.2578683,park
Wandoo Reserve,-33.8166705,151.1031492,park
Wangal Nura Park,-33.8866135,151.1501047,park
Wangal Park,-33.873988,151.1142335,park
Wangee Park School,-33.9082997,151.0955956,school
War Memorial Park,-33.8784251,151.1637432,park
Waratah Park,-34.0407981,151.0556261,park
Waratah Street Reserve,-33.874849,151.2283217,park
Ward Crescent Reserve,-34.0019887,151.0899503,park
Ward Park,-33.8886574,151.2116802,park
Wardell Drive Reserve,-33.7797709,150.7067872,park
Wareham Reserve,-33.7473157,151.2237753,park
Warners Park,-33.8058954,151.2109143,park
Warnock Park,-33.8525434,150.9835901,park
Warragamba Civic Park,-33.8890783,150.6050709,park
Warragamba Memorial Park,-33.8895081,150.6043603,park
Warragamba Public School,-33.8909326,150.6053695,school
Warragamba Reserve,-33.8539779,150.8811296,park
Warrah Specialist School,-33.7061201,151.035705,school
Warrane Reserve,-33.7887079,151.2013219,park
Warraroon Reserve,-33.8241893,151.1679577,park
Warrawong Reserve,-33.7979263,151.0736682,park
Warren Park,-33.9220028,151.1497739,park
Warren Reserve,-33.9543097,151.1035278,park
Warren Try Reserve,-33.8416422,150.9839675,park
Warren Zines Reserve,-33.8808631,151.2803293,park
Warri Reserve,-33.75134,151.2699155,park
Warriewood Beach,-33.6905029,151.3087208,beach
Warriewood Valley Sportsgound,-33.6978388,151.297112,park
Warrimoo Public School,-33.7280648,150.6001918,school
Warrina Reserve,-33.7724752,150.8839577,park
Warrina Street Oval,-33.6140171,151.1470589,park
Warringa Park,-33.8379049,151.2133272,park
Warrumbungle Park,-33.8683519,150.9279073,park
Warumbul Picnic Area,-34.0759412,151.1034198,park
Warung Reserve,-33.7439411,151.2033046,park
Warwick Farm Public School,-33.9097235,150.9294528,school
Wascoe Park,-33.7609735,150.6120631,park
Washaway Beach,-33.8151891,151.2633703,beach
Wassell Street Reserve,-33.9645681,151.2363697,park
Wassell Street Rockery,-33.9631725,151.2381227,park
Watchful Harry Square,-33.8996492,151.2148989,park
Wategora Reserve,-33.8667477,151.0128362,park
Water Street Park,-33.8923436,150.9154165,park
Waterfall Park,-33.7086694,150.9050395,park
Waterfall Public School,-34.1375339,150.9959832,school
Waterford Reserve,-33.7701667,151.2116886,park
Waterfront Green,-33.8654778,151.1578425,park
Waterfront Park,-33.9280426,151.1555548,park
Waterfront Park,-33.8676238,151.1882281,park
Waterfront Reserve,-33.5447621,151.307304,park
Waterhole Park,-33.702922,150.5310094,park
Waterloo Asian Supermarket,-33.900753,151.2114517,supermarket
Waterloo Green,-33.8973153,151.2030864,park
Waterloo Green,-33.8961681,151.2018419,park
Waterloo Park,-33.9014924,151.205281,park
Waterloo Park,-33.8997836,151.2051816,park
Waterloo Park,-33.767583,151.108502,park
Waterworth Park,-33.9258543,151.1521801,park
Waterworth Reserve,-34.0519595,150.7515623,park
Watson Road Reserve,-33.8586777,151.2052633,park
Watsons Bay,-33.8442395,151.2815769,beach
Watt Park,-33.8436267,151.2064001,park
Wattawa Heights Primary,-33.914919,151.012084,school
Wattawa Reserve,-33.9186706,151.0127491,park
Wattle Avenue Reserve,-33.7562039,150.7810753,park
Wattle Forest,-34.0827063,151.0549339,park
Wattle Grove Public School,-33.9586305,150.9374891,school
Watts Park,-33.7929178,151.1034035,park
Waverley Bus Shelter,-33.89761,151.2545604,school
Waverley College Preparatory School,-33.9004034,151.2576353,school
